seller_id,seller_name,seller_mobile,service,city,top_category,package_value,churn_score,risk_band,top_risk_factors,replies_202602,replies_202603,replies_202604,replies_202605,lapse_rate_202602,lapse_rate_202603,lapse_rate_202604,lapse_rate_202605,bl_cons_202602,bl_cons_202603,bl_cons_202604,bl_cons_202605,lapse_rate,email_dead,notif_loss_rate,bd_days_gap,action_taken,dim_engagement,dim_roi,dim_bd_coverage,dim_biz_outcomes,dim_catalog
269039455,Pooja Verma (38),9609534896,TrustSEAL,Kolkata,Textile & Apparel,35000,23.8,GREEN,BL consumption trending down (32→32),151,151,151,151,0.02,0.05,0.09,0.1,32,32,32,32,0.11,0,0.02,12,monitor,7.6,6.0,2.8,2.0,0.8
269109905,Pooja Verma (40),9734506251,Lead Manager,Surat,Textile & Apparel,50000,23.7,GREEN,BL consumption trending down (59→59),121,121,121,121,0.05,0.07,0.07,0.07,59,59,59,59,0.08,0,0.09,4,monitor,6.9,7.0,3.4,2.1,1.1
267655303,Suresh Nair (21),9904060712,Lead Manager,Surat,Furniture,50000,23.7,GREEN,BL consumption trending down (34→34),124,124,124,124,0.04,0.05,0.07,0.12,34,34,34,34,0.02,0,0.11,2,monitor,8.0,5.3,3.4,2.1,1.0
268621970,Sunita Singh (47),9987809503,MaxBiz,Pune,Electronics,50000,23.6,GREEN,BL consumption trending down (47→47),124,124,124,124,0.05,0.08,0.13,0.16,47,47,47,47,0.16,0,0.14,5,monitor,6.6,7.0,2.8,1.7,1.2
269014611,Anita Rao (76),9921271625,MaxBiz,Delhi,Auto Parts,25000,23.4,GREEN,BL consumption trending down (80→80),113,113,113,113,0.02,0.05,0.09,0.11,80,80,80,80,0.12,0,0.06,8,monitor,6.7,6.1,3.3,2.3,0.8
267943617,Sunita Singh (67),9882318718,TrustSEAL,Mumbai,Furniture,50000,23.3,GREEN,BL consumption trending down (36→36),118,118,118,118,0.03,0.05,0.07,0.11,36,36,36,36,0.06,0,0.15,2,monitor,8.1,6.0,3.4,1.8,0.8
267703682,Ramesh Chandra (62),9661560945,Catalog,Kolkata,Auto Parts,12000,23.2,GREEN,BL consumption trending down (67→67),128,128,128,128,0.01,0.02,0.04,0.08,67,67,67,67,0.06,0,0.04,11,monitor,8.0,5.9,2.9,2.3,0.8
267625254,Ramesh Chandra (66),9832589248,Lead Manager,Mumbai,Construction,18000,23.0,GREEN,BL consumption trending down (59→59),137,137,137,137,0.04,0.07,0.08,0.11,59,59,59,59,0.01,0,0.02,1,monitor,8.5,5.3,2.9,1.7,1.1
267505381,Arun Bose (99),9814850026,Lead Manager,Ahmedabad,Auto Parts,12000,23.0,GREEN,BL consumption trending down (38→38),130,130,130,130,0.02,0.06,0.09,0.12,38,38,38,38,0.12,0,0.08,14,monitor,8.2,5.6,2.5,2.3,0.8
267876177,Kavita Joshi (73),9758524965,MaxBiz,Kolkata,Auto Parts,50000,22.8,GREEN,BL consumption trending down (25→25),124,124,124,124,0.01,0.01,0.04,0.08,25,25,25,25,0.01,0,0.1,9,monitor,8.0,5.5,2.8,1.7,1.1
268891327,Rahul Sharma (21),9933628814,MaxBiz,Hyderabad,Packaging Materials,18000,22.8,GREEN,BL consumption trending down (72→72),144,144,144,144,0.04,0.04,0.08,0.12,72,72,72,72,0.16,0,0.02,15,monitor,7.9,6.4,2.6,2.2,1.0
268689831,Meena Pillai (76),9915069901,MaxBiz,Chennai,Construction,18000,22.8,GREEN,BL consumption trending down (43→43),146,146,146,146,0.01,0.03,0.06,0.09,43,43,43,43,0.11,0,0.04,3,monitor,8.8,6.8,2.8,1.7,0.8
268255116,Ramesh Chandra (26),9840147767,TrustSEAL,Surat,Chemicals,50000,22.7,GREEN,BL consumption trending down (24→24),122,122,122,122,0.01,0.02,0.04,0.08,24,24,24,24,0.15,0,0.04,6,monitor,7.4,4.8,2.5,1.7,1.1
267996557,Sunita Singh (93),9854346454,Catalog,Surat,Medical Equipment,50000,22.7,GREEN,BL consumption trending down (65→65),138,138,138,138,0.04,0.08,0.1,0.14,65,65,65,65,0.01,0,0.1,15,monitor,8.7,6.2,3.0,1.9,1.0
269093445,Sunita Singh (95),9955397511,MaxBiz,Hyderabad,Furniture,25000,22.6,GREEN,BL consumption trending down (20→20),131,131,131,131,0.04,0.08,0.1,0.13,20,20,20,20,0.05,0,0.11,6,monitor,7.9,5.1,3.0,2.2,0.9
267620246,Meena Pillai (80),9816975473,Lead Manager,Mumbai,Furniture,18000,22.6,GREEN,BL consumption trending down (56→56),120,120,120,120,0.04,0.04,0.09,0.13,56,56,56,56,0.17,0,0.03,5,monitor,6.8,5.6,2.9,1.6,0.9
267808658,Meena Pillai (39),9616632389,TrustSEAL,Hyderabad,Packaging Materials,50000,22.6,GREEN,BL consumption trending down (72→72),154,154,154,154,0.04,0.09,0.14,0.14,72,72,72,72,0.02,0,0.14,4,monitor,9.0,5.5,2.9,2.2,0.8
267814276,Sunita Singh (90),9601491508,TrustSEAL,Hyderabad,Packaging Materials,12000,22.5,GREEN,BL consumption trending down (70→70),115,115,115,115,0.05,0.07,0.08,0.09,70,70,70,70,0.09,0,0.13,9,monitor,6.9,4.9,2.6,2.0,0.9
267760957,Arun Bose (94),9676191038,Catalog,Pune,Industrial Machinery,18000,22.5,GREEN,BL consumption trending down (76→76),126,126,126,126,0.04,0.04,0.07,0.07,76,76,76,76,0.15,0,0.06,4,monitor,8.0,6.5,3.2,1.9,0.9
268319174,Ramesh Chandra (44),9608631690,Catalog,Pune,Chemicals,18000,22.5,GREEN,BL consumption trending down (64→64),139,139,139,139,0.01,0.05,0.08,0.12,64,64,64,64,0.17,0,0.03,11,monitor,7.0,6.0,2.4,1.6,1.0
267910076,Amit Kumar (81),9671603226,MaxBiz,Chennai,Chemicals,35000,22.4,GREEN,BL consumption trending down (35→35),138,138,138,138,0.03,0.07,0.08,0.11,35,35,35,35,0.18,0,0.04,5,monitor,7.2,5.0,2.5,2.0,0.8
267749433,Anita Rao (34),9911501415,Lead Manager,Delhi,Medical Equipment,50000,22.3,GREEN,BL consumption trending down (34→34),122,122,122,122,0.02,0.04,0.09,0.09,34,34,34,34,0.1,0,0.14,10,monitor,7.4,6.3,3.0,1.7,1.0
267992957,Suresh Nair (92),9965814260,Catalog,Pune,Textile & Apparel,50000,22.2,GREEN,BL consumption trending down (72→72),122,122,122,122,0.02,0.04,0.06,0.09,72,72,72,72,0.16,0,0.04,4,monitor,7.8,4.7,2.8,1.7,0.8
268352297,Vijay Mehta (68),9974417837,MaxBiz,Surat,Industrial Machinery,25000,21.9,GREEN,BL consumption trending down (59→59),122,122,122,122,0.02,0.07,0.1,0.13,59,59,59,59,0.04,0,0.1,6,monitor,6.9,4.9,2.8,2.2,1.0
267461697,Suresh Nair (63),9668129838,Lead Manager,Surat,Packaging Materials,12000,21.8,GREEN,BL consumption trending down (62→62),129,129,129,129,0.03,0.03,0.06,0.09,62,62,62,62,0.1,0,0.08,0,monitor,7.4,5.8,2.8,1.6,0.9
268042782,Manoj Tiwari (41),9913037590,TrustSEAL,Hyderabad,Industrial Machinery,35000,21.8,GREEN,BL consumption trending down (60→60),119,119,119,119,0.03,0.06,0.09,0.14,60,60,60,60,0.06,0,0.06,8,monitor,7.4,6.0,3.2,1.9,0.9
267804991,Vijay Mehta (25),9608956444,Lead Manager,Surat,Furniture,18000,21.6,GREEN,BL consumption trending down (67→67),138,138,138,138,0.05,0.1,0.11,0.16,67,67,67,67,0.17,0,0.1,13,monitor,6.9,6.4,2.9,1.5,0.8
268389468,Sunita Singh (42),9777331874,Catalog,Kolkata,Packaging Materials,35000,21.5,GREEN,BL consumption trending down (74→74),131,131,131,131,0.01,0.06,0.08,0.11,74,74,74,74,0.2,0,0.08,8,monitor,7.1,4.8,2.7,1.8,0.9
267549872,Priya Patel (64),9614758783,Catalog,Surat,Chemicals,18000,21.5,GREEN,BL consumption trending down (51→51),115,115,115,115,0.02,0.03,0.05,0.07,51,51,51,51,0.14,0,0.07,15,monitor,8.2,6.3,2.3,2.0,0.9
268598775,Priya Patel (71),9983360412,Catalog,Surat,Electronics,12000,21.3,GREEN,BL consumption trending down (80→80),119,119,119,119,0.02,0.05,0.08,0.11,80,80,80,80,0.06,0,0.1,5,monitor,8.3,5.5,3.1,1.8,0.9
268518334,Suresh Nair (53),9933806139,Catalog,Hyderabad,Auto Parts,25000,21.2,GREEN,BL consumption trending down (31→31),151,151,151,151,0.04,0.06,0.09,0.13,31,31,31,31,0.12,0,0.08,1,monitor,6.8,6.3,3.1,1.8,0.9
268820240,Arun Bose (59),9606129950,Lead Manager,Mumbai,Construction,35000,21.1,GREEN,BL consumption trending down (54→54),144,144,144,144,0.01,0.03,0.04,0.07,54,54,54,54,0.08,0,0.15,0,monitor,5.9,5.2,2.7,2.0,0.9
268310103,Priya Patel (91),9799165858,Catalog,Ahmedabad,Furniture,18000,21.0,GREEN,BL consumption trending down (80→80),142,142,142,142,0.05,0.08,0.11,0.13,80,80,80,80,0.07,0,0.12,0,monitor,8.1,6.0,2.8,2.0,0.8
267697029,Vijay Mehta (61),9659537523,TrustSEAL,Mumbai,Food Processing,35000,20.9,GREEN,BL consumption trending down (49→49),151,151,151,151,0.01,0.02,0.02,0.06,49,49,49,49,0.08,0,0.0,11,monitor,7.5,6.0,2.8,1.6,1.0
267850685,Rahul Sharma (96),9984205615,Catalog,Delhi,Construction,25000,20.8,GREEN,BL consumption trending down (37→37),116,116,116,116,0.03,0.06,0.08,0.12,37,37,37,37,0.02,0,0.06,12,monitor,6.4,5.6,2.3,1.9,0.7
268395673,Meena Pillai (48),9877876437,MaxBiz,Chennai,Chemicals,12000,20.7,GREEN,BL consumption trending down (30→30),149,149,149,149,0.04,0.07,0.11,0.14,30,30,30,30,0.16,0,0.14,0,monitor,6.3,5.9,2.4,1.6,1.0
267959642,Kavita Joshi (42),9774534647,Catalog,Ahmedabad,Chemicals,25000,20.7,GREEN,BL consumption trending down (46→46),118,118,118,118,0.05,0.1,0.1,0.14,46,46,46,46,0.05,0,0.0,9,monitor,7.9,5.9,3.0,1.9,0.9
268866342,Ramesh Chandra (36),9911369029,Catalog,Kolkata,Packaging Materials,50000,20.6,GREEN,BL consumption trending down (53→53),137,137,137,137,0.04,0.06,0.09,0.09,53,53,53,53,0.15,0,0.14,5,monitor,7.7,5.1,2.6,1.7,0.9
267666173,Pooja Verma (91),9656407664,MaxBiz,Chennai,Industrial Machinery,50000,20.4,GREEN,BL consumption trending down (67→67),126,126,126,126,0.01,0.02,0.07,0.1,67,67,67,67,0.1,0,0.07,8,monitor,6.3,5.8,2.7,1.8,0.9
268823732,Priya Patel (73),9679071295,Catalog,Kolkata,Construction,50000,20.3,GREEN,BL consumption trending down (76→76),127,127,127,127,0.04,0.05,0.09,0.12,76,76,76,76,0.08,0,0.12,12,monitor,7.6,4.7,2.5,1.6,0.9
268688518,Sunita Singh (59),9953798948,Catalog,Hyderabad,Chemicals,18000,20.2,GREEN,BL consumption trending down (57→57),124,124,124,124,0.01,0.05,0.1,0.1,57,57,57,57,0.0,0,0.0,12,monitor,7.1,4.3,2.6,1.5,0.7
268540228,Pooja Verma (42),9649856601,Catalog,Chennai,Medical Equipment,12000,20.1,GREEN,BL consumption trending down (31→31),136,136,136,136,0.03,0.04,0.06,0.07,31,31,31,31,0.16,0,0.04,4,monitor,6.4,5.2,2.7,2.0,0.8
268605783,Ramesh Chandra (57),9929249902,MaxBiz,Kolkata,Electronics,25000,20.1,GREEN,BL consumption trending down (75→75),124,124,124,124,0.0,0.04,0.05,0.07,75,75,75,75,0.14,0,0.11,14,monitor,6.6,5.1,2.1,1.9,0.7
267470213,Deepak Gupta (83),9995661540,Lead Manager,Hyderabad,Medical Equipment,18000,20.0,GREEN,BL consumption trending down (27→27),118,118,118,118,0.01,0.06,0.08,0.09,27,27,27,27,0.16,0,0.04,13,monitor,6.0,5.5,2.1,1.4,0.7
268318225,Kavita Joshi (94),9859538681,TrustSEAL,Surat,Textile & Apparel,50000,20.0,GREEN,BL consumption trending down (47→47),134,134,134,134,0.02,0.04,0.08,0.1,47,47,47,47,0.16,0,0.02,15,monitor,5.7,5.3,2.7,1.7,0.8
268624527,Priya Patel (17),9994928837,Lead Manager,Kolkata,Medical Equipment,25000,19.8,GREEN,BL consumption trending down (26→26),115,115,115,115,0.03,0.05,0.06,0.11,26,26,26,26,0.02,0,0.13,12,monitor,7.4,4.7,2.5,1.6,0.8
268937444,Rekha Agarwal (24),9766308104,Lead Manager,Kolkata,Construction,35000,19.8,GREEN,BL consumption trending down (24→24),144,144,144,144,0.01,0.04,0.09,0.14,24,24,24,24,0.12,0,0.08,2,monitor,7.7,5.5,2.3,1.9,0.8
268175875,Kavita Joshi (23),9978242229,Catalog,Chennai,Furniture,12000,19.8,GREEN,BL consumption trending down (53→53),125,125,125,125,0.03,0.08,0.08,0.13,53,53,53,53,0.19,0,0.14,14,monitor,6.2,5.3,2.9,1.6,0.8
267707029,Ramesh Chandra (42),9924487552,MaxBiz,Ahmedabad,Medical Equipment,12000,19.7,GREEN,BL consumption trending down (25→25),138,138,138,138,0.12,0.14,0.17,0.18,25,25,25,25,0.18,0,0.08,3,monitor,6.2,4.5,2.9,1.5,0.8
267479292,Ramesh Chandra (10),9612424618,Catalog,Hyderabad,Medical Equipment,18000,19.7,GREEN,BL consumption trending down (20→20),147,147,147,147,0.03,0.07,0.09,0.14,20,20,20,20,0.03,0,0.11,14,monitor,7.8,5.8,2.8,1.7,0.8
268337529,Ramesh Chandra (29),9612318903,Lead Manager,Delhi,Food Processing,18000,19.6,GREEN,BL consumption trending down (76→76),143,143,143,143,0.03,0.04,0.08,0.11,76,76,76,76,0.08,0,0.06,9,monitor,6.2,4.2,2.1,1.9,0.9
268273048,Rahul Sharma (16),9986569290,MaxBiz,Kolkata,Chemicals,35000,19.6,GREEN,BL consumption trending down (44→44),137,137,137,137,0.0,0.04,0.05,0.1,44,44,44,44,0.15,0,0.06,6,monitor,6.8,4.8,2.7,1.7,0.9
268011016,Arun Bose (82),9947377327,TrustSEAL,Delhi,Construction,18000,19.6,GREEN,BL consumption trending down (28→28),112,112,112,112,0.01,0.05,0.08,0.09,28,28,28,28,0.01,0,0.13,1,monitor,6.8,5.7,2.3,1.9,0.8
267781241,Suresh Nair (72),9603151261,Catalog,Ahmedabad,Industrial Machinery,25000,19.5,GREEN,BL consumption trending down (25→25),143,143,143,143,0.13,0.14,0.15,0.17,25,25,25,25,0.19,0,0.03,11,monitor,5.5,5.1,2.3,1.6,0.9
268056592,Rahul Sharma (27),9768280893,TrustSEAL,Chennai,Auto Parts,18000,19.5,GREEN,BL consumption trending down (24→24),149,149,149,149,0.04,0.05,0.07,0.09,24,24,24,24,0.18,0,0.04,7,monitor,6.0,4.8,2.4,1.8,0.7
267646680,Kavita Joshi (97),9617926253,Lead Manager,Hyderabad,Medical Equipment,50000,19.5,GREEN,BL consumption trending down (30→30),128,128,128,128,0.04,0.05,0.1,0.13,30,30,30,30,0.16,0,0.11,6,monitor,5.8,5.5,2.1,1.7,0.9
268212989,Kavita Joshi (86),9765949137,Catalog,Surat,Medical Equipment,50000,19.5,GREEN,BL consumption trending down (44→44),121,121,121,121,0.03,0.05,0.1,0.13,44,44,44,44,0.03,0,0.02,6,monitor,5.6,4.7,2.3,1.8,0.9
267659797,Priya Patel (28),9976464364,Catalog,Hyderabad,Textile & Apparel,35000,19.4,GREEN,BL consumption trending down (32→32),107,107,107,107,0.01,0.02,0.04,0.05,32,32,32,32,0.05,0,0.05,8,monitor,6.2,4.1,2.1,1.5,0.9
268729831,Pooja Verma (90),9879119194,MaxBiz,Hyderabad,Industrial Machinery,12000,19.3,GREEN,BL consumption trending down (24→24),121,121,121,121,0.04,0.06,0.07,0.11,24,24,24,24,0.17,0,0.03,6,monitor,6.3,5.6,2.4,1.9,0.8
267902141,Meena Pillai (70),9992472271,Catalog,Kolkata,Electronics,12000,19.3,GREEN,BL consumption trending down (74→74),127,127,127,127,0.04,0.07,0.1,0.12,74,74,74,74,0.02,0,0.06,11,monitor,7.2,4.3,2.5,1.8,0.8
267888606,Ramesh Chandra (63),9818025976,Catalog,Ahmedabad,Electronics,25000,19.2,GREEN,BL consumption trending down (34→34),115,115,115,115,0.03,0.06,0.06,0.08,34,34,34,34,0.01,0,0.14,11,monitor,5.6,4.8,2.3,1.6,0.7
268826871,Deepak Gupta (14),9773356303,Lead Manager,Mumbai,Packaging Materials,25000,19.1,GREEN,BL consumption trending down (41→41),123,123,123,123,0.04,0.09,0.13,0.16,41,41,41,41,0.11,0,0.1,15,monitor,6.9,4.2,2.1,1.8,0.8
267883870,Ramesh Chandra (52),9813748126,TrustSEAL,Ahmedabad,Chemicals,50000,19.1,GREEN,BL consumption trending down (35→35),131,131,131,131,0.05,0.07,0.11,0.15,35,35,35,35,0.07,0,0.05,1,monitor,6.1,4.7,2.4,1.5,0.9
267454882,Ramesh Chandra (20),9676190611,Catalog,Kolkata,Auto Parts,35000,19.1,GREEN,BL consumption trending down (42→42),143,143,143,143,0.02,0.03,0.04,0.06,42,42,42,42,0.09,0,0.1,6,monitor,6.8,5.0,2.3,1.7,0.9
268961780,Pooja Verma (11),9606187692,Catalog,Kolkata,Chemicals,50000,19.1,GREEN,BL consumption trending down (56→56),125,125,125,125,0.03,0.04,0.08,0.12,56,56,56,56,0.04,0,0.07,8,monitor,7.1,5.1,2.6,1.9,0.8
268341562,Rahul Sharma (79),9809982544,Catalog,Delhi,Auto Parts,35000,19.0,GREEN,BL consumption trending down (27→27),115,115,115,115,0.02,0.05,0.09,0.13,27,27,27,27,0.06,0,0.04,10,monitor,6.9,4.3,2.2,1.8,0.9
268323985,Suresh Nair (41),9826201664,Catalog,Delhi,Furniture,35000,18.9,GREEN,BL consumption trending down (78→78),137,137,137,137,0.01,0.01,0.04,0.05,78,78,78,78,0.12,0,0.01,3,monitor,6.1,4.9,2.2,1.5,0.8
268182694,Pooja Verma (11),9771227725,MaxBiz,Pune,Furniture,35000,18.8,GREEN,BL consumption trending down (58→58),114,114,114,114,0.05,0.08,0.08,0.09,58,58,58,58,0.12,0,0.03,8,monitor,7.3,4.8,2.7,1.6,0.8
268720463,Sunita Singh (54),9995350651,Lead Manager,Mumbai,Textile & Apparel,35000,18.8,GREEN,BL consumption trending down (37→37),124,124,124,124,0.04,0.07,0.11,0.15,37,37,37,37,0.17,0,0.1,15,monitor,5.7,5.3,2.5,1.6,0.8
268959618,Kavita Joshi (43),9918847292,Lead Manager,Mumbai,Electronics,35000,18.8,GREEN,BL consumption trending down (35→35),138,138,138,138,0.01,0.05,0.09,0.1,35,35,35,35,0.05,0,0.14,1,monitor,5.7,4.5,2.0,1.6,0.9
268117357,Amit Kumar (25),9753263209,TrustSEAL,Chennai,Medical Equipment,25000,18.8,GREEN,BL consumption trending down (73→73),150,150,150,150,0.04,0.06,0.08,0.13,73,73,73,73,0.09,0,0.11,4,monitor,5.7,4.1,2.1,1.8,0.9
268162167,Anita Rao (54),9956164473,TrustSEAL,Chennai,Furniture,25000,18.7,GREEN,BL consumption trending down (68→68),131,131,131,131,0.03,0.05,0.05,0.07,68,68,68,68,0.06,0,0.07,2,monitor,5.3,4.0,2.0,1.5,0.9
268739106,Vijay Mehta (46),9812291647,Catalog,Surat,Construction,50000,18.6,GREEN,BL consumption trending down (43→43),121,121,121,121,0.02,0.03,0.06,0.07,43,43,43,43,0.0,0,0.09,3,monitor,5.4,4.4,2.6,1.5,0.8
267933534,Meena Pillai (50),9607626810,MaxBiz,Chennai,Chemicals,35000,18.6,GREEN,BL consumption trending down (26→26),125,125,125,125,0.01,0.02,0.05,0.09,26,26,26,26,0.09,0,0.15,7,monitor,7.2,5.3,2.0,1.8,0.7
268054388,Pooja Verma (26),9887770614,TrustSEAL,Kolkata,Electronics,18000,18.5,GREEN,BL consumption trending down (72→72),151,151,151,151,0.01,0.04,0.05,0.07,72,72,72,72,0.01,0,0.09,0,monitor,6.2,4.9,2.3,1.5,0.8
267734895,Arun Bose (83),9944871423,MaxBiz,Delhi,Medical Equipment,12000,18.5,GREEN,BL consumption trending down (68→68),115,115,115,115,0.01,0.03,0.05,0.09,68,68,68,68,0.09,0,0.1,10,monitor,6.7,5.0,2.7,1.6,0.8
267540114,Sunita Singh (23),9970365148,TrustSEAL,Delhi,Medical Equipment,35000,18.3,GREEN,BL consumption trending down (80→80),122,122,122,122,0.02,0.06,0.11,0.16,80,80,80,80,0.11,0,0.13,12,monitor,6.7,4.3,2.4,1.4,0.9
267471137,Suresh Nair (28),9607808691,MaxBiz,Pune,Industrial Machinery,18000,18.3,GREEN,BL consumption trending down (45→45),117,117,117,117,0.02,0.05,0.08,0.08,45,45,45,45,0.0,0,0.04,12,monitor,6.3,5.1,2.4,1.3,0.7
268570144,Pooja Verma (91),9833505200,MaxBiz,Mumbai,Auto Parts,25000,18.2,GREEN,BL consumption trending down (72→72),128,128,128,128,0.04,0.09,0.14,0.18,72,72,72,72,0.0,0,0.07,7,monitor,6.0,4.6,2.5,1.6,0.9
267591892,Rekha Agarwal (59),9610125805,Lead Manager,Kolkata,Auto Parts,35000,18.2,GREEN,BL consumption trending down (48→48),115,115,115,115,0.01,0.03,0.03,0.06,48,48,48,48,0.17,0,0.07,14,monitor,5.4,4.5,2.1,1.6,0.8
268192563,Deepak Gupta (52),9825689054,TrustSEAL,Chennai,Electronics,35000,18.1,GREEN,BL consumption trending down (46→46),115,115,115,115,0.03,0.03,0.06,0.09,46,46,46,46,0.07,0,0.07,4,monitor,5.4,4.2,1.9,1.4,0.8
267951243,Deepak Gupta (45),9777459445,TrustSEAL,Hyderabad,Furniture,25000,18.0,GREEN,BL consumption trending down (23→23),135,135,135,135,0.02,0.04,0.07,0.11,23,23,23,23,0.07,0,0.07,8,monitor,6.8,5.2,2.1,1.3,0.6
268467695,Sunita Singh (63),9604852021,Lead Manager,Delhi,Food Processing,18000,17.7,GREEN,BL consumption trending down (22→22),136,136,136,136,0.0,0.02,0.02,0.05,22,22,22,22,0.12,0,0.1,9,monitor,5.2,3.8,2.2,1.2,0.6
268979174,Suresh Nair (83),9814880174,Catalog,Kolkata,Furniture,18000,17.7,GREEN,BL consumption trending down (41→41),137,137,137,137,0.02,0.03,0.07,0.1,41,41,41,41,0.13,0,0.08,5,monitor,6.9,4.1,2.6,1.4,0.7
268541856,Kavita Joshi (23),9995983976,TrustSEAL,Hyderabad,Medical Equipment,25000,17.6,GREEN,BL consumption trending down (80→80),150,150,150,150,0.03,0.04,0.06,0.06,80,80,80,80,0.1,0,0.04,9,monitor,5.5,4.2,2.5,1.5,0.7
267800696,Pooja Verma (87),9994071847,Lead Manager,Chennai,Furniture,50000,17.6,GREEN,BL consumption trending down (69→69),123,123,123,123,0.02,0.04,0.05,0.08,69,69,69,69,0.17,0,0.07,15,monitor,5.0,5.2,2.5,1.7,0.8
267918172,Sunita Singh (19),9822354465,Catalog,Hyderabad,Packaging Materials,25000,17.5,GREEN,BL consumption trending down (41→41),131,131,131,131,0.03,0.04,0.07,0.09,41,41,41,41,0.01,0,0.01,11,monitor,6.2,3.8,2.5,1.6,0.8
268262125,Manoj Tiwari (98),9975398800,Catalog,Kolkata,Furniture,35000,17.4,GREEN,BL consumption trending down (33→33),107,107,107,107,0.01,0.04,0.05,0.06,33,33,33,33,0.09,0,0.1,9,monitor,6.0,5.0,2.6,1.7,0.8
268625916,Deepak Gupta (21),9874194313,TrustSEAL,Surat,Industrial Machinery,25000,17.3,GREEN,BL consumption trending down (21→21),119,119,119,119,0.04,0.08,0.1,0.12,21,21,21,21,0.15,0,0.08,12,monitor,6.1,4.2,2.2,1.5,0.7
267845957,Rekha Agarwal (65),9980799304,Lead Manager,Chennai,Electronics,25000,17.3,GREEN,BL consumption trending down (52→52),107,107,107,107,0.05,0.09,0.13,0.15,52,52,52,52,0.03,0,0.04,14,monitor,5.9,5.1,2.3,1.7,0.6
268988142,Priya Patel (85),9648926713,Lead Manager,Pune,Industrial Machinery,25000,17.2,GREEN,BL consumption trending down (64→64),144,144,144,144,0.02,0.06,0.08,0.13,64,64,64,64,0.04,0,0.09,2,monitor,6.7,4.2,2.4,1.3,0.7
267612334,Sunita Singh (61),9669920948,TrustSEAL,Chennai,Chemicals,12000,16.9,GREEN,BL consumption trending down (51→51),137,137,137,137,0.02,0.03,0.05,0.07,51,51,51,51,0.04,0,0.13,2,monitor,4.8,4.0,2.2,1.5,0.6
268633367,Rekha Agarwal (39),9971329680,Lead Manager,Mumbai,Chemicals,50000,16.9,GREEN,BL consumption trending down (47→47),118,118,118,118,0.01,0.02,0.03,0.05,47,47,47,47,0.1,0,0.13,8,monitor,5.2,3.7,2.1,1.2,0.7
268219125,Rahul Sharma (25),9930142724,MaxBiz,Pune,Electronics,50000,16.8,GREEN,BL consumption trending down (42→42),144,144,144,144,0.01,0.03,0.07,0.09,42,42,42,42,0.02,0,0.15,13,monitor,5.0,4.7,1.9,1.2,0.8
268806180,Deepak Gupta (50),9842399871,MaxBiz,Kolkata,Packaging Materials,25000,16.8,GREEN,BL consumption trending down (68→68),141,141,141,141,0.05,0.07,0.08,0.13,68,68,68,68,0.04,0,0.08,3,monitor,5.1,5.0,2.3,1.2,0.6
267830287,Ramesh Chandra (70),9938161535,Catalog,Pune,Textile & Apparel,35000,16.7,GREEN,BL consumption trending down (36→36),128,128,128,128,0.02,0.06,0.09,0.11,36,36,36,36,0.19,0,0.01,11,monitor,4.7,4.0,2.3,1.5,0.8
268763628,Meena Pillai (39),9754477306,MaxBiz,Chennai,Textile & Apparel,25000,16.7,GREEN,BL consumption trending down (37→37),125,125,125,125,0.03,0.07,0.09,0.09,37,37,37,37,0.1,0,0.06,10,monitor,5.7,4.8,2.0,1.3,0.8
269107865,Arun Bose (25),9808617930,Lead Manager,Pune,Industrial Machinery,35000,16.7,GREEN,BL consumption trending down (57→57),133,133,133,133,0.03,0.06,0.06,0.11,57,57,57,57,0.12,0,0.06,8,monitor,6.0,4.5,2.0,1.4,0.8
267912468,Amit Kumar (59),9630912462,TrustSEAL,Pune,Packaging Materials,50000,16.6,GREEN,BL consumption trending down (35→35),138,138,138,138,0.01,0.02,0.06,0.08,35,35,35,35,0.12,0,0.0,0,monitor,5.9,4.6,2.4,1.4,0.7
268998963,Pooja Verma (67),9847271543,Catalog,Kolkata,Electronics,18000,16.6,GREEN,BL consumption trending down (46→46),125,125,125,125,0.04,0.08,0.12,0.15,46,46,46,46,0.08,0,0.01,3,monitor,5.6,4.3,2.1,1.2,0.7
267556779,Kavita Joshi (55),9849925267,Catalog,Mumbai,Chemicals,25000,16.1,GREEN,BL consumption trending down (22→22),120,120,120,120,0.04,0.06,0.09,0.11,22,22,22,22,0.06,0,0.15,5,monitor,5.2,4.0,2.0,1.4,0.7
268047048,Rahul Sharma (53),9607048001,Lead Manager,Ahmedabad,Textile & Apparel,50000,15.9,GREEN,BL consumption trending down (62→62),134,134,134,134,0.02,0.05,0.05,0.08,62,62,62,62,0.08,0,0.03,3,monitor,6.0,3.6,2.0,1.3,0.6
269067846,Pooja Verma (45),9625644382,TrustSEAL,Surat,Textile & Apparel,25000,15.9,GREEN,BL consumption trending down (44→44),136,136,136,136,0.01,0.03,0.08,0.09,44,44,44,44,0.1,0,0.02,6,monitor,5.1,4.7,2.1,1.5,0.7
268444620,Deepak Gupta (88),9799990943,Lead Manager,Delhi,Industrial Machinery,18000,15.9,GREEN,BL consumption trending down (57→57),146,146,146,146,0.01,0.04,0.06,0.07,57,57,57,57,0.12,0,0.05,3,monitor,6.2,4.7,2.2,1.5,0.6
